estado,anio,periodo,fecha,metric,indicador,fuente,valor
Nayarit,2016,T2,2016-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,79.8698859282253
Nayarit,2016,T3,2016-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,82.0878958066401
Nayarit,2016,T4,2016-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,86.8680120147982
Nayarit,2016,6 Meses,2016-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,79.4065959311052
Nayarit,2016,9 Meses,2016-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,80.3003810531094
Nayarit,2016,Anual,2016-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,81.9422887935316
Nayarit,2017,T1,2017-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,88.0169423526076
Nayarit,2017,T2,2017-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,87.5366167788777
Nayarit,2017,T3,2017-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,89.2029958199023
Nayarit,2017,T4,2017-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,96.4681420844776
Nayarit,2017,6 Meses,2017-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,87.7767795657426
Nayarit,2017,9 Meses,2017-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,88.25216648697
Nayarit,2017,Anual,2017-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,90.3062020042051
Nayarit,2018,T1,2018-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,100.001942166714
Nayarit,2018,T2,2018-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,99.3039829400076
Nayarit,2018,T3,2018-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,98.7011898823102
Nayarit,2018,T4,2018-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,101.992774030013
Nayarit,2018,6 Meses,2018-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,99.652962553361
Nayarit,2018,9 Meses,2018-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,99.33572349317
Nayarit,2018,Anual,2018-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,100.0
Nayarit,2019,T1,2019-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,101.441864568831
Nayarit,2019,T2,2019-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,97.1683209302867
Nayarit,2019,T3,2019-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,84.5452361147565
Nayarit,2019,T4,2019-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,93.9046484927954
Nayarit,2019,6 Meses,2019-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,99.3050927495587
Nayarit,2019,9 Meses,2019-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,94.385140537958
Nayarit,2019,Anual,2019-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,94.2650036540479
Nayarit,2020,T1,2020-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,112.2431415157
Nayarit,2020,T2,2020-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,81.6447488528731
Nayarit,2020,T3,2020-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,97.9253775155914
Nayarit,2020,T4,2020-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,105.427246157423
Nayarit,2020,6 Meses,2020-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,96.9439729295254
Nayarit,2020,9 Meses,2020-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,97.2710892947216
Nayarit,2020,Anual,2020-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,99.3101423830164
Nayarit,2021,T1,2021-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,122.357002426599
Nayarit,2021,T2,2021-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,137.129732852194
Nayarit,2021,T3,2021-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,135.148944765334
Nayarit,2021,T4,2021-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,142.216322967897
Nayarit,2021,6 Meses,2021-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,129.743395384635
Nayarit,2021,9 Meses,2021-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,131.545226681375
Nayarit,2021,Anual,2021-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,134.212986880386
Nayarit,2022,T1,2022-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,160.226423344622
Nayarit,2022,T2,2022-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,156.360457263731
Nayarit,2022,T3,2022-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,150.241133870222
Nayarit,2022,T4,2022-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,162.244667503833
Nayarit,2022,6 Meses,2022-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,158.293468049415
Nayarit,2022,9 Meses,2022-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,155.609338159525
Nayarit,2022,Anual,2022-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,157.268170495602
Nayarit,2023,T1,2023-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,174.142880211041
Nayarit,2023,T2,2023-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,170.680107940077
Nayarit,2023,T3,2023-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,167.543397715235
Nayarit,2023,T4,2023-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,182.197988914112
Nayarit,2023,6 Meses,2023-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,172.411521820798
Nayarit,2023,9 Meses,2023-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,170.78881378561
Nayarit,2023,Anual,2023-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,173.641079822497
Nayarit,2024,T1,2024-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,182.939896599044
Nayarit,2024,T2,2024-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,195.572969700535
Nayarit,2024,T3,2024-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,186.877667357893
Nayarit,2024,T4,2024-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,202.543572510239
Nayarit,2024,6 Meses,2024-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,189.256433149789
Nayarit,2024,9 Meses,2024-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,188.463529715983
Nayarit,2024,Anual,2024-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,191.983512669308
Nayarit,2025,T1P,2025-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,200.408853838637
Nayarit,2025,T2,2025-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Nayarit,2025,T3,2025-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Nayarit,2025,T4,2025-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Nayarit,2025,6 Meses,2025-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Nayarit,2025,9 Meses,2025-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Nayarit,2025,Anual,2025-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Nuevo León,2005,T1,2005-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,50.4957258365361
Nuevo León,2005,T2,2005-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,55.7071264378245
Nuevo León,2005,T3,2005-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,52.7929456351319
Nuevo León,2005,T4,2005-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,55.4894949799485
Nuevo León,2005,6 Meses,2005-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,53.1014261371803
Nuevo León,2005,9 Meses,2005-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,52.9985958662087
Nuevo León,2005,Anual,2005-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,53.6213206446436
Nuevo León,2006,T1,2006-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,52.5835319378057
Nuevo León,2006,T2,2006-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,56.8420641282276
Nuevo León,2006,T3,2006-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,54.5315639336615
Nuevo León,2006,T4,2006-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,60.8490111775979
Nuevo León,2006,6 Meses,2006-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,54.7127980330166
Nuevo León,2006,9 Meses,2006-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,54.6523866665649
Nuevo León,2006,Anual,2006-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,56.2015427943232
Nuevo León,2007,T1,2007-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,62.6602282867073
Nuevo León,2007,T2,2007-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,65.0897674342832
Nuevo León,2007,T3,2007-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,61.5415405218082
Nuevo León,2007,T4,2007-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,59.4356594716753
Nuevo León,2007,6 Meses,2007-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,63.8750030159284
Nuevo León,2007,9 Meses,2007-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,63.097182184555
Nuevo León,2007,Anual,2007-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,62.1818040840517
Nuevo León,2008,T1,2008-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,47.4335944113454
Nuevo León,2008,T2,2008-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,52.8190939924149
Nuevo León,2008,T3,2008-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,50.4124243465952
Nuevo León,2008,T4,2008-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,51.9468874896814
Nuevo León,2008,6 Meses,2008-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,50.1263493573134
Nuevo León,2008,9 Meses,2008-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,50.2217042501185
Nuevo León,2008,Anual,2008-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,50.6529974822926
Nuevo León,2009,T1,2009-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,59.0099237965105
Nuevo León,2009,T2,2009-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,63.6279443452425
Nuevo León,2009,T3,2009-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,61.9183820683309
Nuevo León,2009,T4,2009-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,66.7706036373025
Nuevo León,2009,6 Meses,2009-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,61.3189392263097
Nuevo León,2009,9 Meses,2009-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,61.5187535069835
Nuevo León,2009,Anual,2009-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,62.8317186172798
Nuevo León,2010,T1,2010-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,55.6109054322387
Nuevo León,2010,T2,2010-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,60.8842949625437
Nuevo León,2010,T3,2010-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,63.6037034982502
Nuevo León,2010,T4,2010-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,62.4038279710298
Nuevo León,2010,6 Meses,2010-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,58.2476001973912
Nuevo León,2010,9 Meses,2010-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,60.0329679643442
Nuevo León,2010,Anual,2010-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,60.6256881214488
Nuevo León,2011,T1,2011-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,70.4903621238158
Nuevo León,2011,T2,2011-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,79.0386271864966
Nuevo León,2011,T3,2011-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,77.8825419090322
Nuevo León,2011,T4,2011-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,76.3192598942559
Nuevo León,2011,6 Meses,2011-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,74.7644946551562
Nuevo León,2011,9 Meses,2011-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,75.803840302826
Nuevo León,2011,Anual,2011-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,75.9326952006835
Nuevo León,2012,T1,2012-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,74.0085844149604
Nuevo León,2012,T2,2012-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,77.1202389316458
Nuevo León,2012,T3,2012-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,73.8547462877272
Nuevo León,2012,T4,2012-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,77.1721232115544
Nuevo León,2012,6 Meses,2012-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,75.5644116733031
Nuevo León,2012,9 Meses,2012-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,74.994519774489
Nuevo León,2012,Anual,2012-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,75.538923211472
Nuevo León,2013,T1,2013-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,72.6786476185095
Nuevo León,2013,T2,2013-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,81.7394142974186
Nuevo León,2013,T3,2013-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,72.0248561995013
Nuevo León,2013,T4,2013-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,73.9186117944352
Nuevo León,2013,6 Meses,2013-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,77.2090361133973
Nuevo León,2013,9 Meses,2013-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,75.4809761420986
Nuevo León,2013,Anual,2013-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,75.0903798997495
Nuevo León,2014,T1,2014-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,70.2838767125576
Nuevo León,2014,T2,2014-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,77.8086748618808
Nuevo León,2014,T3,2014-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,76.4393299339094
Nuevo León,2014,T4,2014-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,82.3124819430952
Nuevo León,2014,6 Meses,2014-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,74.0462809426524
Nuevo León,2014,9 Meses,2014-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,74.8439605027826
Nuevo León,2014,Anual,2014-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,76.7110934405773
Nuevo León,2015,T1,2015-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,79.2574753266122
Nuevo León,2015,T2,2015-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,81.3911750943908
Nuevo León,2015,T3,2015-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,83.2130742611285
Nuevo León,2015,T4,2015-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,90.2231745796724
Nuevo León,2015,6 Meses,2015-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,80.3243303659347
Nuevo León,2015,9 Meses,2015-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,81.2872415607105
Nuevo León,2015,Anual,2015-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,83.5212248154509
Nuevo León,2016,T1,2016-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,84.2376341263283
Nuevo León,2016,T2,2016-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,83.2697943373959
Nuevo León,2016,T3,2016-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,88.6239385736319
Nuevo León,2016,T4,2016-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,96.8008165381349
Nuevo León,2016,6 Meses,2016-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,83.7537142318621
Nuevo León,2016,9 Meses,2016-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,85.3771189088299
Nuevo León,2016,Anual,2016-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,88.2330433161561
Nuevo León,2017,T1,2017-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,85.4465007290814
Nuevo León,2017,T2,2017-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,92.7162080427645
Nuevo León,2017,T3,2017-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,92.2406811935777
Nuevo León,2017,T4,2017-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,98.3931648853958
Nuevo León,2017,6 Meses,2017-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,89.0813595413562
Nuevo León,2017,9 Meses,2017-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,90.1344598848524
Nuevo León,2017,Anual,2017-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,92.1991387127048
Nuevo León,2018,T1,2018-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,95.6490102702416
Nuevo León,2018,T2,2018-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,92.9671951535628
Nuevo León,2018,T3,2018-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,99.5273705042818
Nuevo León,2018,T4,2018-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,111.85643438278
Nuevo León,2018,6 Meses,2018-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,94.3081027119022
Nuevo León,2018,9 Meses,2018-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,96.0478552057399
Nuevo León,2018,Anual,2018-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,100.0
Nuevo León,2019,T1,2019-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,104.479236286496
Nuevo León,2019,T2,2019-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,105.297259186106
Nuevo León,2019,T3,2019-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,111.388290113962
Nuevo León,2019,T4,2019-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,115.754859562906
Nuevo León,2019,6 Meses,2019-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,104.888247736301
Nuevo León,2019,9 Meses,2019-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,107.05493196581
Nuevo León,2019,Anual,2019-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,109.229916442801
Nuevo León,2020,T1,2020-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,111.940756648498
Nuevo León,2020,T2,2020-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,78.9102362776287
Nuevo León,2020,T3,2020-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,111.184495838844
Nuevo León,2020,T4,2020-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,138.552288362764
Nuevo León,2020,6 Meses,2020-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,95.4255016184967
Nuevo León,2020,9 Meses,2020-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,100.67849625499
Nuevo León,2020,Anual,2020-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,110.146944281934
Nuevo León,2021,T1,2021-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,144.09688461295
Nuevo León,2021,T2,2021-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,149.714481797506
Nuevo León,2021,T3,2021-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,173.462799321875
Nuevo León,2021,T4,2021-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,187.502198792268
Nuevo León,2021,6 Meses,2021-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,146.905688360661
Nuevo León,2021,9 Meses,2021-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,155.758051807155
Nuevo León,2021,Anual,2021-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,163.694088553433
Nuevo León,2022,T1,2022-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,183.25959689049
Nuevo León,2022,T2,2022-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,175.730416622931
Nuevo León,2022,T3,2022-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,205.790056736574
Nuevo León,2022,T4,2022-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,210.894265570388
Nuevo León,2022,6 Meses,2022-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,179.495006756711
Nuevo León,2022,9 Meses,2022-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,188.260026853621
Nuevo León,2022,Anual,2022-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,193.918589110529
Nuevo León,2023,T1,2023-03-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,210.800941918271
Nuevo León,2023,T2,2023-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,200.197824283451
Nuevo León,2023,T3,2023-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,222.309198963222
Nuevo León,2023,T4,2023-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,252.954156031867
Nuevo León,2023,6 Meses,2023-06-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,205.499383100861
Nuevo León,2023,9 Meses,2023-09-30,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,211.102658491937
Nuevo León,2023,Anual,2023-12-31,Índice de valor 2018 = 100,remuneraciones_comercio_informal,MEITEF_79.xlsx,221.565527721486
